comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,707.7781636714935,camera,1010.9427822972652,36.111811,140.098235,0,0,138.71158863945539,,1192.244291305542
threading,710.7818412780762,camera,1010.9427822972652,36.111811,140.09823,0,0,138.71158863945539,,1192.244291305542
threading,713.7834897041321,camera,1010.9427822972652,36.11181,140.098236,0,0,138.71158863945539,,1192.244291305542
threading,716.7871556282043,camera,1010.9427822972652,36.111808,140.098241,0,0,138.71158863945539,,1192.244291305542
took photo saved as image/yolo_image12.jpg,718.426798582077,camera,1010.9427822972652,36.11181,140.09824,0,0,138.71158863945539,,1192.244291305542
cone is NOT in the image,718.4276459217072,camera,1010.9427822972652,36.11181,140.09824,0,0,138.71158863945539,,1192.244291305542
can not find cone rotate,718.4279992580414,camera,1010.9427822972652,36.11181,140.09824,0,0,138.71158863945539,,1192.244291305542
threading,719.7906918525696,camera,1010.9427822972652,36.11181,140.09824,0,0,114.28729230121898,,1192.244291305542
threading,722.7930676937103,camera,1010.9427822972652,36.111811,140.09824,20,-20,85.5126000160337,,1192.244291305542
threading,725.7966153621674,camera,1010.9427822972652,36.111811,140.09824,0,0,79.7221865910837,,1192.244291305542
threading,728.8088953495026,camera,1010.9427822972652,36.111811,140.09824,0,0,79.7221865910837,,1192.244291305542
threading,731.8240284919739,camera,1010.9427822972652,36.11181,140.09824,0,0,79.7221865910837,,1192.517876625061
threading,734.8277785778046,camera,1010.9427822972652,36.111806,140.09824,0,0,79.7221865910837,,1192.517876625061
threading,737.8284804821014,camera,1010.9427822972652,36.111803,140.09824,0,0,79.7221865910837,,1192.517876625061
took photo saved as image/yolo_image13.jpg,740.3237197399139,camera,1010.9427822972652,36.1118,140.09824,0,0,79.7221865910837,,1192.517876625061
cone is NOT in the image,740.3246469497681,camera,1010.9427822972652,36.1118,140.09824,0,0,79.7221865910837,,1192.517876625061
can not find cone rotate,740.3250608444214,camera,1010.9427822972652,36.1118,140.09824,0,0,79.7221865910837,,1192.517876625061
threading,740.8320243358612,camera,1010.9427822972652,36.111798,140.098238,0,0,82.85962079330494,,1192.517876625061
threading,743.835563659668,camera,1010.9427822972652,36.111796,140.09824,0,0,158.38159087993606,,1192.517876625061
threading,746.8383059501648,camera,1010.9427822972652,36.111796,140.09824,0,0,170.82032609119585,,1192.517876625061
threading,749.840188741684,camera,1010.9427822972652,36.111796,140.098241,0,0,170.82032609119585,,1192.4013495445251
threading,752.8433895111084,camera,1010.9427822972652,36.111798,140.098241,0,0,170.82032609119585,,1192.4013495445251
threading,755.8469548225403,camera,1010.9427822972652,36.1118,140.098245,0,0,170.82032609119585,,1192.4013495445251
threading,758.8504683971405,camera,1010.9427822972652,36.1118,140.098241,0,0,170.82032609119585,,1192.4013495445251
took photo saved as image/yolo_image14.jpg,761.5687742233276,camera,1010.9427822972652,36.111801,140.098243,0,0,170.82032609119585,,1192.4013495445251
cone is NOT in the image,761.5694491863251,camera,1010.9427822972652,36.111801,140.098243,0,0,170.82032609119585,,1192.4013495445251
can not find cone rotate,761.5698096752167,camera,1010.9427822972652,36.111801,140.098243,0,0,170.82032609119585,,1192.4013495445251
threading,761.8512082099915,camera,1010.9427822972652,36.111801,140.098243,18,-18,161.80453057461904,,1192.4013495445251
threading,764.8547010421753,camera,1010.9427822972652,36.111801,140.098243,20,-20,104.98619006770764,,1192.4013495445251
threading,767.8582754135132,camera,1010.9427822972652,36.111805,140.098243,0,0,41.996813209468115,,1192.4013495445251
threading,770.8684370517731,camera,1010.9427822972652,36.111805,140.098241,0,0,41.996813209468115,,1192.4013495445251
threading,773.9078223705292,camera,1010.9427822972652,36.111808,140.098245,0,0,41.996813209468115,,1191.926121711731
threading,776.9114980697632,camera,1010.9427822972652,36.111808,140.098245,0,0,41.996813209468115,,1191.926121711731
threading,779.9128894805908,camera,1010.9427822972652,36.111808,140.098243,0,0,41.996813209468115,,1191.926121711731
took photo saved as image/yolo_image15.jpg,782.663961648941,camera,1010.9427822972652,36.11181,140.098243,0,0,41.996813209468115,,1191.926121711731
cone is in the image,782.6646876335144,camera,1010.9427822972652,36.11181,140.098243,0,0,41.996813209468115,-28.744008802650423,1191.926121711731
rotate for cone,782.6649744510651,camera,1010.9427822972652,36.11181,140.098243,0,0,41.996813209468115,,1191.926121711731
threading,782.9165182113647,camera,1010.9427822972652,36.11181,140.098243,18,-18,49.53003140418923,,1191.926121711731
threading,785.9204485416412,camera,1010.9427822972652,36.11181,140.098243,0,0,26.664609338413158,,1191.926121711731
threading,788.9227643013,camera,1010.9427822972652,36.11181,140.098241,0,0,20.06307266608823,,1191.926121711731
threading,791.9234690666199,camera,1010.9427822972652,36.11181,140.098248,0,0,20.06307266608823,,1192.42262840271
threading,794.9273731708527,camera,1010.9427822972652,36.111811,140.098253,0,0,20.06307266608823,,1192.42262840271
threading,797.9312899112701,camera,1010.9427822972652,36.111813,140.098256,0,0,20.06307266608823,,1192.42262840271
threading,800.9349217414856,camera,1010.9427822972652,36.111813,140.098256,0,0,20.06307266608823,,1192.42262840271
threading,803.9387953281403,camera,1010.9427822972652,36.111813,140.098256,0,0,20.06307266608823,,1192.42262840271
took photo saved as image/yolo_image16.jpg,804.0765559673309,camera,1010.9427822972652,36.111813,140.098256,0,0,20.06307266608823,,1192.42262840271
cone is in the centre,804.0772652626038,camera,1010.9427822972652,36.111813,140.098256,0,0,20.06307266608823,,1192.42262840271
[camera] approach cone,805.8591210842133,camera,1010.9427822972652,36.111813,140.098256,0,0,29.938489132708582,0,1192.42262840271
threading,806.9423749446869,camera,1010.9427822972652,36.111813,140.098256,60,60,29.938489132708582,,1192.42262840271
threading,809.945636510849,camera,1010.9427822972652,36.111815,140.098261,0,0,50.33646313937075,,1192.42262840271
threading,812.949693441391,camera,1010.9427822972652,36.111815,140.098263,0,0,50.33646313937075,,1192.5756335258484
threading,815.9513812065125,camera,1010.9427822972652,36.111815,140.098263,0,0,50.33646313937075,,1192.5756335258484
threading,818.9551882743835,camera,1010.9427822972652,36.111815,140.098261,0,0,50.33646313937075,,1192.5756335258484
threading,821.9592204093933,camera,1010.9427822972652,36.111816,140.098261,0,0,50.33646313937075,,1192.5756335258484
took photo saved as image/yolo_image17.jpg,824.2802884578705,camera,1010.9427822972652,36.111816,140.098261,0,0,50.33646313937075,,1192.5756335258484
cone is NOT in the image,824.2812900543213,camera,1010.9427822972652,36.111816,140.098261,0,0,50.33646313937075,,1192.5756335258484
can not find cone rotate,824.2817010879517,camera,1010.9427822972652,36.111816,140.098261,0,0,50.33646313937075,,1192.5756335258484
threading,824.9630925655365,camera,1010.9427822972652,36.111816,140.09826,0,0,53.056392298156396,,1192.5756335258484
threading,827.9663314819336,camera,1010.9427822972652,36.11182,140.098258,0,0,81.59597404627038,,1192.5756335258484
threading,830.9708471298218,camera,1010.9427822972652,36.111823,140.098256,0,0,81.59597404627038,,1192.2969818115234
threading,833.9745819568634,camera,1010.9427822972652,36.111828,140.098253,0,0,81.59597404627038,,1192.2969818115234
threading,836.9787445068359,camera,1010.9427822972652,36.111831,140.098249,0,0,81.59597404627038,,1192.2969818115234
threading,839.9823989868164,camera,1010.9427822972652,36.111834,140.098248,0,0,81.59597404627038,,1192.2969818115234
took photo saved as image/yolo_image18.jpg,841.9427614212036,camera,1010.9427822972652,36.111836,140.098246,0,0,81.59597404627038,,1192.2969818115234
cone is NOT in the image,841.9432470798492,camera,1010.9427822972652,36.111836,140.098246,0,0,81.59597404627038,,1192.2969818115234
can not find cone rotate,841.9435625076294,camera,1010.9427822972652,36.111836,140.098246,0,0,81.59597404627038,,1192.2969818115234
threading,842.9865207672119,camera,1010.9427822972652,36.111838,140.098246,20,-20,72.07894437136072,,1192.2969818115234
threading,845.9875025749207,camera,1010.9427822972652,36.11184,140.098248,0,0,17.587632743215323,,1192.2969818115234
threading,848.9889471530914,camera,1010.9427822972652,36.111838,140.098249,0,0,17.587632743215323,,1192.2969818115234
threading,851.9924035072327,camera,1010.9427822972652,36.111836,140.098251,0,0,17.587632743215323,,1192.4266815185547
threading,854.9959287643433,camera,1010.9427822972652,36.111834,140.098251,0,0,17.587632743215323,,1192.4266815185547
threading,857.9993755817413,camera,1010.9427822972652,36.111833,140.098249,0,0,17.587632743215323,,1192.4266815185547
threading,861.0031321048737,camera,1010.9427822972652,36.111833,140.098249,0,0,17.587632743215323,,1192.4266815185547
took photo saved as image/yolo_image19.jpg,861.6411843299866,camera,1010.9427822972652,36.111833,140.098248,0,0,17.587632743215323,,1192.4266815185547
cone is NOT in the image,861.6416690349579,camera,1010.9427822972652,36.111833,140.098248,0,0,17.587632743215323,,1192.4266815185547
can not find cone rotate,861.6419429779053,camera,1010.9427822972652,36.111833,140.098248,0,0,17.587632743215323,,1192.4266815185547
threading,864.0061795711517,camera,1010.9427822972652,36.111833,140.098248,0,0,82.37814810827025,,1192.4266815185547
threading,867.0099503993988,camera,1010.9427822972652,36.111834,140.098248,0,0,114.23840375838708,,1192.4266815185547
threading,870.0142855644226,camera,1010.9427822972652,36.111833,140.098248,0,0,114.23840375838708,,1192.4266815185547
threading,873.0177507400513,camera,1010.9427822972652,36.111833,140.098248,0,0,114.23840375838708,,1192.4570798873901
threading,876.0203986167908,camera,1010.9427822972652,36.111833,140.098248,0,0,114.23840375838708,,1192.4570798873901
threading,879.0239112377167,camera,1010.9427822972652,36.111833,140.098248,0,0,114.23840375838708,,1192.4570798873901
took photo saved as image/yolo_image20.jpg,881.7796311378479,camera,1010.9427822972652,36.111831,140.098248,0,0,114.23840375838708,,1192.4570798873901
cone is NOT in the image,881.7801139354706,camera,1010.9427822972652,36.111831,140.098248,0,0,114.23840375838708,,1192.4570798873901
can not find cone rotate,881.7803888320923,camera,1010.9427822972652,36.111831,140.098248,0,0,114.23840375838708,,1192.4570798873901
threading,882.0257451534271,camera,1010.9427822972652,36.111831,140.098248,18,-18,111.07171516980544,,1192.4570798873901
threading,885.0273683071136,camera,1010.9427822972652,36.111831,140.098248,0,0,351.6886266191958,,1192.4570798873901
threading,888.030797958374,camera,1010.9427822972652,36.111831,140.098246,0,0,351.6886266191958,,1192.4570798873901
threading,891.0313684940338,camera,1010.9427822972652,36.111831,140.098246,0,0,351.6886266191958,,1192.099392414093
threading,894.034964799881,camera,1010.9427822972652,36.11183,140.098245,0,0,351.6886266191958,,1192.099392414093
threading,897.0387072563171,camera,1010.9427822972652,36.11183,140.098243,0,0,351.6886266191958,,1192.099392414093
threading,900.0456719398499,camera,1010.9427822972652,36.11183,140.098243,0,0,351.6886266191958,,1192.099392414093
took photo saved as image/yolo_image21.jpg,900.5100328922272,camera,1010.9427822972652,36.11183,140.098243,0,0,351.6886266191958,,1192.099392414093
cone is NOT in the image,900.5105886459351,camera,1010.9427822972652,36.11183,140.098243,0,0,351.6886266191958,,1192.099392414093
can not find cone rotate,900.510892868042,camera,1010.9427822972652,36.11183,140.098243,0,0,351.6886266191958,,1192.099392414093
threading,903.0468764305115,camera,1010.9427822972652,36.111831,140.098243,-20,20,85.36182331934586,,1192.099392414093
threading,906.0505397319794,camera,1010.9427822972652,36.111831,140.098245,0,0,144.7164431326361,,1192.099392414093
threading,909.0574383735657,camera,1010.9427822972652,36.111831,140.098245,0,0,144.7164431326361,,1192.099392414093
end main,911.2717690467834,camera,1010.9427822972652,36.11183,140.098245,0,0,144.7164431326361,,1192.3182606697083
