comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,cornangle,distance
threading,122.18525052070618,land,1009.432534502323,36.111085,140.099128,-1,-1,-1,,-1
threading,125.1878936290741,land,1009.4122158156044,36.111091,140.099118,-1,-1,-1,,-1
threading,128.19146704673767,land,1009.3496228619833,36.111075,140.099083,-1,-1,-1,,-1
threading,131.19369745254517,land,1009.3408174929468,36.111078,140.099071,-1,-1,-1,,-1
threading,134.19673204421997,land,1009.3367788773353,36.111078,140.099065,-1,-1,-1,,-1
threading,137.19768857955933,land,1009.2142158982537,36.111081,140.099046,-1,-1,-1,,-1
threading,140.2013063430786,land,1009.2059844765079,36.111063,140.099061,-1,-1,-1,,-1
threading,143.2049262523651,land,1009.3060648326584,36.111041,140.09902,-1,-1,-1,,-1
threading,146.2085325717926,land,1009.2411338226428,36.111033,140.099001,-1,-1,-1,,-1
threading,149.21214294433594,land,1009.3078534975816,36.110971,140.099023,-1,-1,-1,,-1
threading,152.21600937843323,land,1009.2720019877264,36.110973,140.099028,-1,-1,-1,,-1
threading,155.21967101097107,land,1009.315865449317,36.110966,140.099013,-1,-1,-1,,-1
threading,158.22327399253845,land,1009.3493040567778,36.11095,140.09897,-1,-1,-1,,-1
threading,161.22450351715088,land,1009.2903461934203,36.110943,140.098968,-1,-1,-1,,-1
threading,164.2266137599945,land,1009.1959667403523,36.11094,140.098959,-1,-1,-1,,-1
threading,167.23021388053894,land,1009.2876705511134,36.110943,140.098965,-1,-1,-1,,-1
threading,170.23366117477417,land,1009.2874072034633,36.110941,140.098965,-1,-1,-1,,-1
threading,173.23709154129028,land,1009.3472626355684,36.110938,140.098958,-1,-1,-1,,-1
threading,176.23986864089966,land,1009.267355394972,36.110936,140.098955,-1,-1,-1,,-1
threading,179.24345469474792,land,1009.026285496969,36.110936,140.09894,-1,-1,-1,,-1
threading,182.24692273139954,land,1009.2587934458026,36.110936,140.09893,-1,-1,-1,,-1
threading,185.25045728683472,land,1009.1962557152427,36.110931,140.098911,-1,-1,-1,,-1
threading,188.25414609909058,land,1009.1555362861784,36.110933,140.098905,-1,-1,-1,,-1
threading,191.25587725639343,land,1009.1519057159431,36.110931,140.098906,-1,-1,-1,,-1
threading,194.2594976425171,land,1009.165083544424,36.11093,140.098903,-1,-1,-1,,-1
threading,197.26314544677734,land,1009.2400522518758,36.110928,140.098911,-1,-1,-1,,-1
threading,200.26670694351196,land,1009.1624218075743,36.110925,140.098915,-1,-1,-1,,-1
threading,203.26975846290588,land,1009.5050705622534,36.110925,140.098908,-1,-1,-1,,-1
threading,206.27197337150574,land,1010.7464030397834,36.110943,140.098915,-1,-1,-1,,-1
threading,209.27549052238464,land,1010.6962285709828,36.110931,140.098911,-1,-1,-1,,-1
land,209.85465550422668,land,1010.7501423000547,36.110926,140.09891,-1,-1,-1,,-1
threading,212.279123544693,land,1010.7501423000547,36.110923,140.098893,-1,-1,-1,,-1
threading,215.2798731327057,land,1010.7501423000547,36.110915,140.09888,-1,-1,-1,,-1
threading,218.28345465660095,land,1010.7501423000547,36.110895,140.098868,-1,-1,-1,,-1
threading,221.28709030151367,land,1010.7501423000547,36.110889,140.098873,-1,-1,-1,,-1
threading,224.2906563282013,land,1010.7501423000547,36.110876,140.098863,-1,-1,-1,,-1
threading,227.29297304153442,land,1010.7501423000547,36.110871,140.098858,-1,-1,-1,,-1
threading,230.29496788978577,land,1010.7501423000547,36.110873,140.098876,-1,-1,-1,,-1
threading,233.2985920906067,land,1010.7501423000547,36.110875,140.098881,-1,-1,-1,,-1
threading,236.30233097076416,land,1010.7501423000547,36.110866,140.098859,-1,-1,-1,,-1
threading,239.3059310913086,land,1010.7501423000547,36.110848,140.098846,-1,-1,-1,,-1
threading,242.30986285209656,land,1010.7501423000547,36.110856,140.098845,-1,-1,-1,,-1
threading,245.3122661113739,land,1010.7501423000547,36.110861,140.09884,-1,-1,-1,,-1
threading,248.31551313400269,land,1010.7501423000547,36.110841,140.098846,-1,-1,-1,,-1
threading,251.31835389137268,land,1010.7501423000547,36.110831,140.098851,-1,-1,-1,,-1
threading,254.32167887687683,land,1010.7501423000547,36.110826,140.098856,-1,-1,-1,,-1
threading,257.3254816532135,land,1010.7501423000547,36.11083,140.098843,-1,-1,-1,,-1
threading,260.3290593624115,land,1010.7501423000547,36.110871,140.098788,-1,-1,-1,,-1
threading,263.33276629447937,land,1010.7501423000547,36.110883,140.098708,-1,-1,-1,,-1
threading,266.33643889427185,land,1010.7501423000547,36.11091,140.098651,-1,-1,-1,,-1
threading,269.338139295578,land,1010.7501423000547,36.110946,140.098601,-1,-1,-1,,-1
threading,272.3417773246765,land,1010.7501423000547,36.110993,140.098566,-1,-1,-1,,-1
threading,275.34545636177063,land,1010.7501423000547,36.11102,140.098588,-1,-1,-1,,-1
threading,278.3490180969238,land,1010.7501423000547,36.111048,140.098581,-1,-1,-1,,-1
threading,281.352600812912,land,1010.7501423000547,36.111101,140.098591,-1,-1,-1,,-1
threading,284.3562467098236,land,1010.7501423000547,36.111141,140.098611,-1,-1,-1,,-1
threading,287.3598041534424,land,1010.7501423000547,36.111196,140.098641,-1,-1,-1,,-1
threading,290.36348700523376,land,1010.7501423000547,36.111233,140.09866,-1,-1,-1,,-1
threading,293.3665699958801,land,1010.7501423000547,36.111261,140.09865,-1,-1,-1,,-1
threading,296.3688905239105,land,1010.7501423000547,36.111294,140.09865,-1,-1,-1,,-1
threading,299.3720347881317,land,1010.7501423000547,36.111336,140.09863,-1,-1,-1,,-1
threading,302.3750205039978,land,1010.7501423000547,36.111376,140.098621,-1,-1,-1,,-1
threading,305.37862515449524,land,1010.7501423000547,36.111438,140.098638,-1,-1,-1,,-1
threading,308.3810625076294,land,1010.7501423000547,36.111483,140.098636,-1,-1,-1,,-1
threading,311.3845098018646,land,1010.7501423000547,36.111531,140.098631,-1,-1,-1,,-1
threading,314.3866991996765,land,1010.7501423000547,36.111583,140.098625,-1,-1,-1,,-1
threading,317.3903658390045,land,1010.7501423000547,36.111638,140.098621,-1,-1,-1,,-1
threading,320.3939576148987,land,1010.7501423000547,36.111683,140.098625,-1,-1,-1,,-1
threading,323.39759731292725,land,1010.7501423000547,36.11172,140.098635,-1,-1,-1,,-1
threading,326.4012043476105,land,1010.7501423000547,36.111755,140.098638,-1,-1,-1,,-1
threading,329.4027667045593,land,1010.7501423000547,36.111758,140.098641,-1,-1,-1,,-1
threading,332.4065065383911,land,1010.7501423000547,36.111761,140.098641,-1,-1,-1,,-1
threading,335.4100766181946,land,1010.7501423000547,36.111763,140.09864,-1,-1,-1,,-1
threading,338.4135842323303,deployment,1010.7501423000547,36.111763,140.09864,-1,-1,-1,,-1
open,339.8389506340027,deployment,1010.7501423000547,36.111763,140.09864,-1,-1,-1,,-1
threading,341.41698479652405,deployment,1010.7501423000547,36.111763,140.09864,0,0,-1,,-1
threading,344.41847014427185,deployment,1010.7501423000547,36.111761,140.09864,0,0,185.3748382138324,,-1
threading,347.42141008377075,deployment,1010.7501423000547,36.111761,140.098638,0,0,148.47669904218174,,-1
threading,350.4253919124603,deployment,1010.7501423000547,36.11176,140.09864,0,0,145.87202691050848,,-1
threading,353.4290626049042,deployment,1010.7501423000547,36.111761,140.098638,0,0,148.09484824490528,,-1
threading,356.4300618171692,deployment,1010.7501423000547,36.111761,140.098638,0,0,124.94304015581511,,-1
threading,359.43320894241333,deployment,1010.7501423000547,36.111763,140.098636,60,60,122.82115760103383,,-1
deployment,362.43017506599426,deployment,1010.7501423000547,36.111778,140.098631,0,0,122.82115760103383,,-1
threading,362.43585228919983,deployment,1010.7501423000547,36.111778,140.098631,0,0,122.82115760103383,,-1
threading,365.4384226799011,deployment,1010.7501423000547,36.111786,140.098628,18.659731371245535,61.340268628754465,94.09905477666581,,-1
threading,368.43991565704346,deployment,1010.7501423000547,36.111798,140.098625,59.009287982975756,20.990712017024244,100.65390259993848,,-1
threading,371.4429450035095,deployment,1010.7501423000547,36.111808,140.098621,46.13400557667635,33.86599442332365,112.31525920270593,,-1
threading,374.44388604164124,deployment,1010.7501423000547,36.111821,140.098618,38.68905820025914,41.31094179974086,110.61818812310449,,-1
threading,377.44702434539795,deployment,1010.7501423000547,36.111831,140.098613,41.74739322038606,38.25260677961394,107.67684105858162,,-1
threading,380.447895526886,deployment,1010.7501423000547,36.111843,140.098606,10,80,82.04469701725026,,-1
threading,383.45134115219116,deployment,1010.7501423000547,36.111853,140.098603,10,73.71809816400656,99.03292973497655,,-1
threading,386.4549751281738,deployment,1010.7501423000547,36.111863,140.098596,10,78.69783098807022,96.13553305291413,,-1
threading,389.4558730125427,deployment,1010.7501423000547,36.111873,140.098588,53.51896368274499,26.48103631725501,123.0184291156896,,-1
threading,392.45957827568054,deployment,1010.7501423000547,36.111883,140.098578,59.05058704999318,20.949412950006813,148.91219353702243,,-1
threading,395.46334314346313,deployment,1010.7501423000547,36.11189,140.098566,10,80,125.30658385177053,,-1
threading,398.4671103954315,deployment,1010.7501423000547,36.111895,140.098556,0,0,143.34298891869753,,-1
threading,401.47068452835083,deployment,1010.7501423000547,36.111895,140.098554,0,0,143.34298891869753,,-1
threading,404.47430205345154,deployment,1010.7501423000547,36.111893,140.098556,0,0,143.34298891869753,,-1
threading,407.47801756858826,camera,1010.7501423000547,36.111891,140.098556,0,0,136.73080583898195,,-1
threading,410.4818766117096,camera,1010.7501423000547,36.11189,140.098556,0,0,154.09986032095657,,-1
threading,413.485524892807,camera,1010.7501423000547,36.111888,140.098556,0,0,154.09986032095657,,1191.3272738456726
threading,416.4893023967743,camera,1010.7501423000547,36.111888,140.098556,0,0,154.09986032095657,,1191.3272738456726
threading,419.49294877052307,camera,1010.7501423000547,36.111886,140.098558,0,0,154.09986032095657,,1191.3272738456726
threading,422.49380898475647,camera,1010.7501423000547,36.111886,140.098558,0,0,154.09986032095657,,1191.3272738456726
took photo saved as image/yolo_image1.jpg,424.5679268836975,camera,1010.7501423000547,36.111886,140.098558,0,0,154.09986032095657,,1191.3272738456726
cone is NOT in the image,424.56840348243713,camera,1010.7501423000547,36.111886,140.098558,0,0,154.09986032095657,,1191.3272738456726
can not find cone rotate,424.568683385849,camera,1010.7501423000547,36.111886,140.098558,0,0,154.09986032095657,,1191.3272738456726
threading,425.4958999156952,camera,1010.7501423000547,36.111885,140.098558,0,0,177.28264367025963,,1191.3272738456726
threading,428.4993989467621,camera,1010.7501423000547,36.111885,140.098558,0,0,182.7417998278195,,1191.3272738456726
threading,431.50062799453735,camera,1010.7501423000547,36.111885,140.098558,0,0,185.01546637290798,,1191.3272738456726
threading,434.50556540489197,camera,1010.7501423000547,36.111885,140.098558,0,0,185.01546637290798,,1191.0587549209595
threading,437.5097072124481,camera,1010.7501423000547,36.111885,140.098558,0,0,185.01546637290798,,1191.0587549209595
threading,440.51125717163086,camera,1010.7501423000547,36.111885,140.098558,0,0,185.01546637290798,,1191.0587549209595
threading,443.5149486064911,camera,1010.7501423000547,36.111885,140.098558,0,0,185.01546637290798,,1191.0587549209595
took photo saved as image/yolo_image2.jpg,446.00361919403076,camera,1010.7501423000547,36.111885,140.098556,0,0,185.01546637290798,,1191.0587549209595
cone is NOT in the image,446.0041205883026,camera,1010.7501423000547,36.111885,140.098556,0,0,185.01546637290798,,1191.0587549209595
can not find cone rotate,446.00438809394836,camera,1010.7501423000547,36.111885,140.098556,0,0,185.01546637290798,,1191.0587549209595
threading,446.51858615875244,camera,1010.7501423000547,36.111885,140.098556,0,0,181.46397123917748,,1191.0587549209595
threading,449.52207708358765,camera,1010.7501423000547,36.111885,140.098556,0,0,133.0039926754365,,1191.0587549209595
threading,452.525221824646,camera,1010.7501423000547,36.111885,140.098556,0,0,119.89566833434802,,1191.0587549209595
threading,455.52802300453186,camera,1010.7501423000547,36.111885,140.098556,0,0,119.89566833434802,,1190.8469796180725
threading,458.5299789905548,camera,1010.7501423000547,36.111885,140.098556,0,0,119.89566833434802,,1190.8469796180725
threading,461.5338213443756,camera,1010.7501423000547,36.111885,140.098556,0,0,119.89566833434802,,1190.8469796180725
threading,464.5358908176422,camera,1010.7501423000547,36.111885,140.098556,0,0,119.89566833434802,,1190.8469796180725
took photo saved as image/yolo_image3.jpg,465.09371542930603,camera,1010.7501423000547,36.111885,140.098556,0,0,119.89566833434802,,1190.8469796180725
cone is in the centre,465.0942687988281,camera,1010.7501423000547,36.111885,140.098556,0,0,119.89566833434802,,1190.8469796180725
[camera] approach cone,465.68362975120544,camera,1010.7501423000547,36.111885,140.098556,0,0,123.36154028056959,0,1190.8469796180725
threading,467.53887581825256,camera,1010.7501423000547,36.111885,140.098556,60,60,123.36154028056959,,1190.8469796180725
threading,470.54230856895447,camera,1010.7501423000547,36.111896,140.098553,0,0,123.36154028056959,,1190.8469796180725
threading,473.545756816864,camera,1010.7501423000547,36.111904,140.098553,0,0,97.58999851807633,,1190.8469796180725
threading,476.54927372932434,camera,1010.7501423000547,36.111904,140.098553,0,0,97.58999851807633,,1190.8358335494995
threading,479.5529594421387,camera,1010.7501423000547,36.111904,140.098553,0,0,97.58999851807633,,1190.8358335494995
threading,482.5569100379944,camera,1010.7501423000547,36.111904,140.098553,0,0,97.58999851807633,,1190.8358335494995
threading,485.5604429244995,camera,1010.7501423000547,36.111904,140.098553,0,0,97.58999851807633,,1190.8358335494995
took photo saved as image/yolo_image4.jpg,485.9446632862091,camera,1010.7501423000547,36.111903,140.098553,0,0,97.58999851807633,,1190.8358335494995
cone is NOT in the image,485.9451732635498,camera,1010.7501423000547,36.111903,140.098553,0,0,97.58999851807633,,1190.8358335494995
can not find cone rotate,485.9454445838928,camera,1010.7501423000547,36.111903,140.098553,0,0,97.58999851807633,,1190.8358335494995
threading,488.5640277862549,camera,1010.7501423000547,36.111904,140.098553,0,0,116.77096504172002,,1190.8358335494995
threading,491.5676198005676,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8358335494995
threading,494.57111120224,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8935904502869
threading,497.5747711658478,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8935904502869
threading,500.5783417224884,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8935904502869
threading,503.58213543891907,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8935904502869
took photo saved as image/yolo_image5.jpg,504.9243469238281,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8935904502869
cone is NOT in the image,504.9249310493469,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8935904502869
can not find cone rotate,504.9252095222473,camera,1010.7501423000547,36.111903,140.098553,0,0,125.77955787619031,,1190.8935904502869
threading,506.58613657951355,camera,1010.7501423000547,36.111903,140.098553,19,-19,70.94516566419834,,1190.8935904502869
threading,509.5893633365631,camera,1010.7501423000547,36.111903,140.098553,0,0,60.889553955711264,,1190.8935904502869
threading,512.5929751396179,camera,1010.7501423000547,36.111903,140.098553,0,0,60.889553955711264,,1190.8935904502869
threading,515.5965094566345,camera,1010.7501423000547,36.111903,140.098553,0,0,60.889553955711264,,108.2414984703064
threading,518.5998678207397,camera,1010.7501423000547,36.111903,140.098553,0,0,60.889553955711264,,108.2414984703064
threading,521.6034324169159,camera,1010.7501423000547,36.111903,140.098553,0,0,60.889553955711264,,108.2414984703064
took photo saved as image/yolo_image6.jpg,524.3603372573853,camera,1010.7501423000547,36.111903,140.098553,0,0,60.889553955711264,,108.2414984703064
cone is in the centre,524.3611369132996,camera,1010.7501423000547,36.111903,140.098553,0,0,60.889553955711264,,108.2414984703064
threading,524.6069934368134,camera,1010.7501423000547,36.111903,140.098553,0,0,55.00886522532495,,108.2414984703064
threading,527.6081600189209,camera,1010.7501423000547,36.111903,140.098553,20,-20,60.04239906285186,,108.2414984703064
[camera] approach cone,528.1356120109558,camera,1010.7501423000547,36.111903,140.098553,0,0,50.25027272973304,0,108.2414984703064
threading,530.6089160442352,camera,1010.7501423000547,36.111903,140.098553,60,60,50.25027272973304,,108.2414984703064
threading,533.6112844944,camera,1010.7501423000547,36.111906,140.098565,0,0,348.99449052554644,,108.2414984703064
threading,536.6149690151215,camera,1010.7501423000547,36.111904,140.09857,-15,15,22.331169617191847,,108.2414984703064
threading,539.618723154068,camera,1010.7501423000547,36.111904,140.09857,0,0,21.492644380954516,,108.2414984703064
threading,542.6224279403687,camera,1010.7501423000547,36.111904,140.09857,0,0,36.95174220816182,,108.2414984703064
threading,545.6269805431366,camera,1010.7501423000547,36.111906,140.09857,0,0,36.95174220816182,,68.65370273590088
threading,548.628625869751,camera,1010.7501423000547,36.111906,140.098568,0,0,36.95174220816182,,68.65370273590088
threading,551.6319310665131,camera,1010.7501423000547,36.111908,140.098568,0,0,36.95174220816182,,68.65370273590088
threading,554.6359004974365,camera,1010.7501423000547,36.111908,140.098568,0,0,36.95174220816182,,68.65370273590088
took photo saved as image/yolo_image7.jpg,554.7589635848999,camera,1010.7501423000547,36.111908,140.098568,0,0,36.95174220816182,,68.65370273590088
cone is NOT in the image,554.7594769001007,camera,1010.7501423000547,36.111908,140.098568,0,0,36.95174220816182,,68.65370273590088
can not find cone rotate,554.7597477436066,camera,1010.7501423000547,36.111908,140.098568,0,0,36.95174220816182,,68.65370273590088
threading,557.642418384552,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,68.65370273590088
threading,560.6499445438385,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,69.507896900177
threading,563.6518924236298,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,69.507896900177
threading,566.6614325046539,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,69.507896900177
threading,569.6649515628815,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,69.507896900177
took photo saved as image/yolo_image8.jpg,571.9714851379395,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,69.507896900177
cone is NOT in the image,571.9720304012299,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,69.507896900177
can not find cone rotate,571.9723541736603,camera,1010.7501423000547,36.111906,140.098568,0,0,66.08640461560614,,69.507896900177
threading,572.6687343120575,camera,1010.7501423000547,36.111906,140.098568,0,0,66.73297913898939,,69.507896900177
threading,575.6721158027649,camera,1010.7501423000547,36.111906,140.098568,0,0,29.66362720704754,,69.507896900177
threading,578.6758370399475,camera,1010.7501423000547,36.111906,140.098568,0,0,1.856498201357681,,69.507896900177
threading,581.6796333789825,camera,1010.7501423000547,36.111906,140.098568,0,0,1.856498201357681,,69.507896900177
threading,584.6832299232483,camera,1010.7501423000547,36.111908,140.098568,0,0,1.856498201357681,,68.65471601486206
threading,587.6874012947083,camera,1010.7501423000547,36.111906,140.098568,0,0,1.856498201357681,,68.65471601486206
threading,590.6909441947937,camera,1010.7501423000547,36.111906,140.098568,0,0,1.856498201357681,,68.65471601486206
took photo saved as image/yolo_image9.jpg,593.4924023151398,camera,1010.7501423000547,36.111906,140.098568,0,0,1.856498201357681,,68.65471601486206
cone is in the image,593.4931151866913,camera,1010.7501423000547,36.111906,140.098568,0,0,1.856498201357681,-28.064169496580657,68.65471601486206
rotate for cone,593.4933896064758,camera,1010.7501423000547,36.111906,140.098568,0,0,1.856498201357681,,68.65471601486206
threading,593.694445848465,camera,1010.7501423000547,36.111906,140.098568,18,-18,20.182478154008862,,68.65471601486206
threading,596.6979024410248,camera,1010.7501423000547,36.111906,140.098568,0,0,5.0629856128270205,,68.65471601486206
threading,599.7014660835266,camera,1010.7501423000547,36.111908,140.098568,0,0,351.953003308759,,68.65471601486206
threading,602.7053220272064,camera,1010.7501423000547,36.111908,140.098568,0,0,351.953003308759,,68.65471601486206
threading,605.7078642845154,camera,1010.7501423000547,36.111908,140.098568,0,0,351.953003308759,,71.16258144378662
threading,608.7158536911011,camera,1010.7501423000547,36.111908,140.098568,0,0,351.953003308759,,71.16258144378662
threading,611.7171230316162,camera,1010.7501423000547,36.111908,140.098568,0,0,351.953003308759,,71.16258144378662
took photo saved as image/yolo_image10.jpg,614.2327816486359,camera,1010.7501423000547,36.111906,140.098568,0,0,351.953003308759,,71.16258144378662
cone is in the image,614.2335684299469,camera,1010.7501423000547,36.111906,140.098568,0,0,351.953003308759,-23.32611527392015,71.16258144378662
rotate for cone,614.2338714599609,camera,1010.7501423000547,36.111906,140.098568,0,0,351.953003308759,,71.16258144378662
threading,614.720695734024,camera,1010.7501423000547,36.111906,140.098568,0,0,358.0971230491215,,71.16258144378662
threading,617.7241892814636,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,,71.16258144378662
threading,620.7276268005371,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,,1191.168189048767
threading,623.7311532497406,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,,1191.168189048767
threading,626.731856584549,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,,1191.168189048767
threading,629.7353394031525,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,,1191.168189048767
took photo saved as image/yolo_image11.jpg,630.0960812568665,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,,1191.168189048767
cone is in the image,630.0967419147491,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,-19.704354775983376,1191.168189048767
rotate for cone,630.0970132350922,camera,1010.7501423000547,36.111906,140.09857,0,0,335.5515611630737,,1191.168189048767
threading,632.7389078140259,camera,1010.7501423000547,36.111906,140.09857,0,0,317.4603050470745,,1191.168189048767
threading,635.7398641109467,camera,1010.7501423000547,36.111906,140.09857,0,0,317.4603050470745,,1190.9402012825012
threading,638.7434067726135,camera,1010.7501423000547,36.111906,140.09857,0,0,317.4603050470745,,1190.9402012825012
threading,641.7469646930695,camera,1010.7501423000547,36.111906,140.09857,0,0,317.4603050470745,,1190.9402012825012
threading,644.7478668689728,camera,1010.7501423000547,36.111906,140.09857,0,0,317.4603050470745,,1190.9402012825012
took photo saved as image/yolo_image12.jpg,646.7635066509247,camera,1010.7501423000547,36.111906,140.09857,0,0,317.4603050470745,,1190.9402012825012
cone is in the centre,646.7640864849091,camera,1010.7501423000547,36.111906,140.09857,0,0,317.4603050470745,,1190.9402012825012
threading,647.7513613700867,camera,1010.7501423000547,36.111906,140.09857,0,0,329.57814783733215,,1190.9402012825012
[camera] approach cone,650.3315393924713,camera,1010.7501423000547,36.111906,140.09857,0,0,323.2952109205785,0,1190.9402012825012
threading,650.7518439292908,camera,1010.7501423000547,36.111906,140.09857,60,60,323.2952109205785,,1190.9402012825012
threading,653.7551529407501,camera,1010.7501423000547,36.111901,140.098576,60,60,323.2952109205785,,1190.9402012825012
threading,656.7586989402771,camera,1010.7501423000547,36.111891,140.098584,0,0,294.2984691705053,,1190.9402012825012
threading,659.7601253986359,camera,1010.7501423000547,36.111891,140.098584,0,0,325.68910467185543,,1190.9402012825012
threading,662.7661035060883,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,,1190.9402012825012
threading,665.7678678035736,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,,1191.0009980201721
threading,668.7713990211487,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,,1191.0009980201721
threading,671.7750351428986,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,,1191.0009980201721
threading,674.7759387493134,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,,1191.0009980201721
took photo saved as image/yolo_image13.jpg,677.0186147689819,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,,1191.0009980201721
cone is in the image,677.019481420517,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,-19.978748561034763,1191.0009980201721
rotate for cone,677.0197682380676,camera,1010.7501423000547,36.111891,140.098584,0,0,316.7718602204661,,1191.0009980201721
threading,677.7795081138611,camera,1010.7501423000547,36.111891,140.098584,-17,17,294.7849509299334,,1191.0009980201721
threading,680.7829358577728,camera,1010.7501423000547,36.111891,140.098584,0,0,298.6144341234722,,1191.0009980201721
